ticker,momentum_12_1_raw,momentum_12_1_z,momentum_6_1_raw,momentum_6_1_z,mean_rev_5d_raw,mean_rev_5d_z,vol_quality_raw,vol_quality_z,risk_adj_mom_raw,risk_adj_mom_z,composite_z,rank
TXN,0.2576230386260996,0.20820454394665966,0.273810494757623,0.6979887387218309,0.02762486367609429,0.35588197244558245,0.35464433177236593,-0.5992048708482611,0.21017735082363345,-0.13794163657197223,0.1552796578794994,28
BNP.PA,0.23869346149341286,0.14629366841166122,0.19033204915597302,0.3113284115405913,0.005156479924580459,-0.35721092652559966,0.26871463129827156,0.22225911559392728,0.48483713597515965,0.22785043603698507,0.1274032600179966,29
MCD,0.09037949089662511,-0.33878044123993045,0.0805841961446836,-0.0808714410645,0.01311969920811129,-0.10447734377941643,0.14825534450105246,1.3738163232937062,0.5592068719650306,0.32689609666075586,0.08146048956345991,30
AAPL,0.1638418589034245,-0.09851519440978737,0.07229387104031537,-0.23540769789620822,0.03755583185411315,0.671067210777507,0.2344724436824289,0.5496048853128797,0.2071276101261846,-0.14200328312872698,0.08023846432158172,31
TSLA,0.4994790778274387,0.9992163576509512,-0.019771716526043814,-0.6618424494536558,0.018761865672133005,0.07459155965410925,0.3544647155165652,-0.597487789504956,-0.22960871938609828,-0.7236489982733446,0.03037545106847306,32
PM,0.2697873167945324,0.24798890396590811,0.1485163311382649,0.11764393294836055,-0.008138549276244689,-0.7791634363087815,0.2630302436253602,0.2766002774100369,0.26540267429890774,-0.0643925164363977,0.02528155167746861,33
TMO,-0.026395299814512274,-0.7207028414428872,0.06888870102720168,-0.2511799627232411,0.08851682737823863,2.2884476345166034,0.25996636542438034,0.3058900990556856,-0.06072592834708178,-0.4987307921804276,0.011859054159120502,34
ABBV,0.14388270613336074,-0.16379338917715525,0.0644668391806944,-0.2716614000092146,0.034161373386296656,0.5633351969387521,0.2529687185166094,0.3727856531290451,0.03999277864876101,-0.36459355559088347,-0.025930872042310205,35
CVX,0.15227579409654535,-0.13634304411129777,0.16054774667037663,0.17337174427224344,-0.038956950948599856,-1.757265984015062,0.2356524150976559,0.5383246874617023,1.0834830092274734,1.0251273821867632,-0.042117803739494974,36
DHR,0.005241575871274939,-0.6172316091396122,0.10526770504621741,-0.08267757273333667,0.057746456495527454,1.3118694694898205,0.24785881576967336,0.4216348991716918,-0.10516730626051617,-0.5579178469128294,-0.056228599483229155,37
JPM,0.24467331487072652,0.16585131386593452,-0.020393664289640623,-0.6647232233352101,0.02235103023663232,0.18850308050442469,0.24401191650950088,0.4584101839017425,-0.3371499504441428,-0.8668724766501983,-0.10789056665056959,38
CSCO,0.29108150705171587,0.31763345827317846,0.14778145613487936,0.11424009609923803,-0.02781790804422113,-1.4037393358905557,0.3500515164270883,-0.5552988362442884,0.4853166264193488,0.22848902170863475,-0.12556264294847136,39
COST,0.10585046954045851,-0.288181221484035,0.060521663925979796,-0.28993489257104943,-0.0031135033530480527,-0.6196804666183524,0.2026685058522812,0.8536416666628731,0.24698866739502767,-0.0889163022781799,-0.13709367136867104,40
AIR.PA,0.17656580460317062,-0.05690039165907996,0.0037558749721708917,-0.5528659806068706,0.04013221616473095,0.7528355024909033,0.2731078894324772,0.18026079230776448,-0.4454223924880197,-1.0110697822725456,-0.1421843563231338,41
SHEL,0.13880505025382428,-0.18040031700042441,0.11356881590975432,-0.04422800387361796,-0.044865102600608386,-1.944776622772435,0.26605969531177515,0.24763956364836523,1.0376631360679496,0.9641044466286685,-0.18194060359918232,42
NESN.SW,-0.07993449014948595,-0.8958075532829392,0.11300701861614937,-0.04683016930433761,-0.010243593548572738,-0.8459725196508778,0.19302302132755253,0.9458498103563188,0.6789293243954607,0.48634253323389315,-0.2349657039189961,43
PG,-0.007167276258986499,-0.6578158701816748,0.012497999683037886,-0.5123736981188481,0.02944212916040878,0.41355764359049857,0.19947638659596356,0.884157437054556,-0.23605217004259366,-0.7322303898632809,-0.24788759057008972,44
SIE.DE,0.12032874699001428,-0.24082871979540388,0.13823417215266298,0.07001842999549077,0.0033921301641614,-0.4132071788315346,0.3400389035758483,-0.4595810480743933,-0.0028125261964465943,-0.42160168719394475,-0.26444485304427406,45
ALV.DE,0.08914930863819959,-0.3428038623735824,0.06502175296512158,-0.26909111801728747,-0.028762328719877273,-1.433712995095419,0.19827436232025228,0.8956484541054505,0.14054510396814995,-0.2306779062214729,-0.28911094251592756,46
OR.PA,0.08561634298072351,-0.3543587426308774,-0.012726999524454996,-0.6292123188720229,0.02548911588749858,0.28809843274445046,0.2801213159836487,0.1132143892415546,-0.22243729202617468,-0.714098086857231,-0.29678581342589555,47
BRK-B,-0.05381760788604206,-0.8103899533101293,0.01060264733628391,-0.5211527015279047,0.014420782887569206,-0.06318405170066485,0.17581516497082839,1.1103521210001306,-0.0265713065709437,-0.45324364566651004,-0.29877836041918276,48
LIN,0.05830219123170455,-0.4436921195692115,0.006067346748338309,-0.5421595709845833,-0.024728242150540147,-1.3056807112318543,0.17075760446272528,1.1587009898282195,0.21411122553195405,-0.13270249978991044,-0.30567648922517243,49
BMW.DE,0.1836477777871457,-0.033738164776674844,0.07134246721442983,-0.23981446555877137,-0.03224988378154081,-1.5443996727286382,0.24759245362111892,0.4241812470721456,-0.08177084937047353,-0.5267584310821014,-0.3068177792943796,50
HD,0.09484540870830727,-0.32417425749633494,-0.056164993719915235,-0.8304109507663076,0.034685454150331974,0.5799682701252379,0.22200972316131493,0.6687450199194881,-0.793881015936882,-1.4751471936034537,-0.31350826581078794,51
BLK,0.12873714491199517,-0.21332830213960746,-0.048644163167966714,-0.7955755297072264,0.03504338462881762,0.5913281296218639,0.3043388130894673,-0.11829813325577905,-0.574845344094968,-1.1834353496793524,-0.34034081468729804,52
DTE.DE,-0.017332554075547346,-0.6910623207108343,0.10452361909398467,-0.08612407339189217,-0.025538517878605838,-1.3313969298207156,0.27368902767792014,0.1747052726545861,0.5196435937537435,0.27420569814417817,-0.39146952078046304,53
MC.PA,-0.11700218646600502,-1.017040770323927,0.014352383073764852,-0.5037844571068693,0.048221819190988,1.0095802037260788,0.3063479697214435,-0.13750511067085225,-0.2139435781164856,-0.702786153392131,-0.4313278200852839,54
IBM,0.08231998292491838,-0.36513978310013834,0.024127361670762015,-0.4585081418225579,0.027829325389021387,0.3623710994434232,0.45375339699111983,-1.5466599109330434,-0.08532064729911935,-0.5314860541702283,-0.47686678229853724,55
V,-0.07979593407824537,-0.8953543932561162,-0.08910730812793177,-0.9829950816195919,0.027945648441789706,0.36606291563425847,0.21827165669662418,0.7044798934583112,-0.5004523733404266,-1.0843587449815495,-0.512045444346906,56
VOW3.DE,0.08324972601167269,-0.36209897515603606,0.04099351293480491,-0.38038651989918315,-0.019130042257046398,-1.1280072018588159,0.30369824860240235,-0.11217451529581293,-0.3171724765711138,-0.8402664645269634,-0.5148791725366881,57
MA,-0.04104883804879955,-0.7686285492075771,-0.13164399736123478,-1.1800189966867236,0.0381093670875,0.6886351020292234,0.23292322716904296,0.5644149633874768,-0.7116842311379349,-1.3656774645100158,-0.521917901423994,58
BAS.DE,0.06549182586534563,-0.42017777628381076,0.17452287559570112,0.23810256051733134,-0.07948197110573418,-3.0,0.2872273898013324,0.04528230412987976,0.38906369490351905,0.10029930767955222,-0.5276044678244527,59
META,0.03614284903717335,-0.5161662306878438,-0.17402675424101577,-1.3763299189118392,0.05202426962681994,1.1302609093108291,0.33592620816088736,-0.4202648261865392,-0.6182055290052749,-1.2411824708980579,-0.5356021226891783,60
AMZN,-0.021991544531665297,-0.7062999658111782,-0.14174079320934463,-1.2267859238614574,0.027261263639833944,0.3443421747106675,0.2822956311427558,0.09242854233964122,-0.3662901645145609,-0.9056814318643966,-0.5628987800283171,61
QCOM,-0.10620915144260157,-0.9817411836878907,-0.1442640617132539,-1.2384733459050272,0.060024569180339715,1.384171331366572,0.3012985764387166,-0.08923431824101313,-0.6816051745555117,-1.3256181582546913,-0.5959062552411369,62
ABT,-0.09760009609831555,-0.953584497980757,-0.15216233953063618,-1.2750570491954607,0.04101200784733838,0.7807579916374133,0.2796716785383191,0.1175127978971916,-0.6691786875471502,-1.3090685551319439,-0.6503856489719579,63
MSFT,0.026435963236549842,-0.547913469119131,-0.21165613889745594,-1.5506238947761943,0.0338536326547102,0.5535682402744253,0.316344723079035,-0.233071286501782,-0.6992913948897856,-1.3491726774906385,-0.6561958517046339,64
SAN.PA,-0.21988086665547657,-1.3535146978591097,-0.02291036806257174,-0.6763802384754221,-0.0076507301112416215,-0.7636812197687377,0.22604981142196306,0.6301229021899978,-0.16984660720786032,-0.644057780122837,-0.7256486066010093,65
ACN,-0.26274851214052997,-1.4937171675445426,-0.07051073361920901,-0.8968583845097103,0.060708858792574705,1.4058890511955133,0.42879171379762454,-1.3080331768550237,-0.4310641159392886,-0.9919474206390239,-0.8362864174873121,66
SAP,-0.2515439747183702,-1.457071725498574,-0.21761920176843652,-1.5782439567464197,0.05077462944630495,1.0906003111632536,0.44019132873801226,-1.4170103184157572,-0.62116116349082,-1.2451187867432973,-1.061353214373155,67
CRM,-0.332219317323341,-1.720927651056209,-0.21544843750216902,-1.5681892843650769,0.029981345421645433,0.43067108135042376,0.39851669224237474,-1.0186124089577084,-0.5083541440048486,-1.094882328064617,-1.1683860830934738,68
NVO,-0.32382381726076814,-1.6934694170035054,-0.1482818033502611,-1.2570829556635514,0.04575162771929042,0.9311822193829442,0.6780323766375899,-3.0,-0.5129052229473838,-1.1009434578294952,-1.3195950728509198,69
UNH,-0.42084821895598157,-2.010796402973925,-0.13597014721107592,-1.2000571095710582,0.0108006345156072,-0.17807892468387446,0.5144189535116723,-2.126605722732199,-0.3153438631726718,-0.8378311160661482,-1.4151675274774187,70
